34,2,208.1,252.49,94.91,40.00999999999999,1,1,1.0
34,3,152.29,353.65,132.45000000000002,65.01000000000005,1,1,1.0
35,2,208.1,252.52,94.91,39.97999999999999,1,1,1.0
35,3,127.54,357.74,136.77999999999997,67.00999999999999,1,1,1.0
36,2,208.1,252.54,94.91,39.96000000000001,1,1,1.0
36,3,102.8,361.82,141.10000000000002,69.01999999999998,1,1,1.0
37,2,208.1,252.57,94.91,39.93000000000001,1,1,1.0
37,3,74.7,365.91,145.7,71.01999999999998,1,1,1.0
38,2,208.1,252.6,94.91,39.900000000000006,1,1,1.0
38,3,47.7,369.99,149.2,73.02999999999997,1,1,1.0
39,2,208.1,252.63,94.91,39.870000000000005,1,1,1.0
39,3,19.71,375.61,155.19,75.05000000000001,1,1,1.0
40,2,208.1,252.66,94.91,39.84,1,1,1.0
40,3,0.2,378.93,150.45000000000002,77.05000000000001,1,1,1.0
41,2,208.1,252.69,94.91,39.81,1,1,1.0
41,3,0.73,382.24,125.67,79.06,1,1,1.0
42,2,208.1,252.72,94.91,39.78,1,1,1.0
42,3,0.73,382.24,99.47,79.06,1,1,1.0
43,2,208.1,252.75,94.91,39.75,1,1,1.0
43,3,0.73,382.24,77.86999999999999,79.06,1,1,1.0
44,2,208.1,252.77,94.91,39.72999999999999,1,1,1.0
44,3,0.73,382.24,49.370000000000005,79.06,1,1,1.0
45,2,208.1,252.8,94.91,39.69999999999999,1,1,1.0
45,3,0.73,414.6,24.669999999999998,46.69999999999999,1,1,1.0
46,2,208.1,252.83,94.91,39.66999999999999,1,1,1.0
47,2,208.1,252.86,94.91,39.639999999999986,1,1,1.0
48,2,208.1,252.89,94.91,39.610000000000014,1,1,1.0
49,2,208.1,252.92,94.91,39.58000000000001,1,1,1.0
50,2,208.1,252.95,94.91,39.55000000000001,1,1,1.0
51,2,208.1,252.98,94.91,39.52000000000001,1,1,1.0
51,4,957.18,229.89,2.82000000000005,56.170000000000016,1,1,1.0
52,2,208.1,253.06,94.91,39.660000000000025,1,1,1.0
52,4,952.63,229.62,7.279999999999973,57.50999999999999,1,1,1.0
53,2,208.1,253.14,94.91,39.80000000000001,1,1,1.0
53,4,948.08,229.35,11.740000000000009,58.849999999999994,1,1,1.0
54,2,208.1,253.22,94.91,39.940000000000026,1,1,1.0
54,4,943.53,229.08,16.200000000000045,60.18999999999997,1,1,1.0
55,2,208.1,253.3,94.91,40.079999999999984,1,1,1.0
55,4,938.98,228.81,20.659999999999968,61.52999999999997,1,1,1.0
56,2,208.1,253.39,94.91,40.210000000000036,1,1,1.0
56,4,934.43,228.55,25.120000000000005,62.860000000000014,1,1,1.0
57,2,208.1,253.47,94.91,40.349999999999994,1,1,1.0
57,4,929.88,228.28,29.58000000000004,64.20000000000002,1,1,1.0
58,2,208.1,253.55,94.91,40.49000000000001,1,1,1.0
58,4,925.33,228.01,34.039999999999964,65.54000000000002,1,1,1.0
59,2,208.1,253.63,94.91,40.629999999999995,1,1,1.0
59,4,920.78,227.74,38.5,66.88,1,1,1.0
60,2,208.1,253.72,94.91,40.76000000000002,1,1,1.0
60,4,916.23,227.47,42.960000000000036,68.22,1,1,1.0
61,2,208.1,253.8,94.91,40.89999999999998,1,1,1.0
61,4,911.68,227.2,47.42000000000007,69.56,1,1,1.0
62,2,208.1,254.05,94.91,40.76999999999998,1,1,1.0
62,4,905.44,227.29,53.65999999999997,71.16999999999999,1,1,1.0
63,2,208.1,254.3,94.91,40.639999999999986,1,1,1.0
63,4,899.2,227.38,59.89999999999998,72.76999999999998,1,1,1.0
64,2,208.1,254.55,94.91,40.50999999999999,1,1,1.0
64,4,892.96,227.47,66.13999999999999,74.36999999999998,1,1,1.0
65,2,208.1,254.8,94.91,40.379999999999995,1,1,1.0
65,4,886.72,227.56,72.38,75.98000000000002,1,1,1.0
66,2,208.1,255.05,94.91,40.25,1,1,1.0
66,4,880.48,227.65,78.62,77.58000000000001,1,1,1.0
67,2,208.1,255.3,94.91,40.120000000000005,1,1,1.0
67,4,874.24,227.74,84.86000000000001,79.19,1,1,1.0
68,2,208.1,255.55,94.91,39.99000000000001,1,1,1.0
68,4,868.0,227.83,91.10000000000002,80.78999999999999,1,1,1.0
69,2,208.1,255.8,94.91,39.860000000000014,1,1,1.0
69,4,861.75,227.92,97.35000000000002,82.39000000000001,1,1,1.0
70,2,208.1,256.05,94.91,39.72999999999996,1,1,1.0
70,4,855.51,228.01,103.59000000000003,84.0,1,1,1.0
71,2,208.1,256.3,94.91,39.599999999999966,1,1,1.0
71,4,849.27,228.1,109.83000000000004,85.6,1,1,1.0
72,2,208.1,256.27,94.91,39.629999999999995,1,1,1.0
72,4,841.51,229.08,117.66999999999996,86.48999999999998,1,1,1.0
73,2,208.1,256.25,94.91,39.64999999999998,1,1,1.0
73,4,833.76,230.06,125.50999999999999,87.38999999999999,1,1,1.0
74,2,208.1,256.22,94.91,39.67999999999995,1,1,1.0
74,4,826.0,231.04,133.35000000000002,88.28,1,1,1.0
75,2,208.1,256.2,94.91,39.69999999999999,1,1,1.0
75,4,818.24,232.02,141.18999999999994,89.16999999999999,1,1,1.0
76,2,208.1,256.17,94.91,39.72999999999996,1,1,1.0
76,4,810.49,233.0,149.02999999999997,90.06,1,1,1.0
77,2,208.1,256.15,94.91,39.75,1,1,1.0
77,4,802.73,233.98,156.87,90.96000000000001,1,1,1.0
77,5,793.15,256.31,43.04000000000008,29.55000000000001,1,1,1.0
78,2,208.1,256.12,94.91,39.77999999999997,1,1,1.0
78,4,794.97,234.96,160.27999999999997,91.85,1,1,1.0
78,5,782.8,257.02,44.430000000000064,29.610000000000014,1,1,1.0
79,2,208.1,256.1,94.91,39.799999999999955,1,1,1.0
79,4,787.21,235.94,163.68999999999994,92.74000000000001,1,1,1.0
79,5,772.46,257.73,45.809999999999945,29.66999999999996,1,1,1.0
80,2,208.1,256.07,94.91,39.829999999999984,1,1,1.0
80,4,779.46,236.92,167.08999999999992,93.63000000000002,1,1,1.0
80,5,762.12,258.44,47.18999999999994,29.730000000000018,1,1,1.0
81,2,208.1,256.05,94.91,39.849999999999966,1,1,1.0
81,4,771.7,237.9,170.5,94.53,1,1,1.0
81,5,751.78,259.15,48.57000000000005,29.80000000000001,1,1,1.0
82,2,208.1,256.02,94.91,39.879999999999995,1,1,1.0
82,4,762.25,238.7,173.52999999999997,96.04000000000002,1,1,1.0
82,5,741.44,259.86,49.94999999999993,29.860000000000014,1,1,1.0
83,2,208.1,256.0,94.91,39.89999999999998,1,1,1.0
83,4,752.8,239.5,176.56000000000006,97.56,1,1,1.0
83,5,731.09,260.56,51.33999999999992,29.930000000000007,1,1,1.0
84,2,208.1,255.97,94.91,39.92999999999998,1,1,1.0
84,4,743.35,240.3,179.59000000000003,99.07999999999998,1,1,1.0
84,5,720.75,261.27,52.73000000000002,29.99000000000001,1,1,1.0
85,2,208.1,255.95,94.91,39.94999999999999,1,1,1.0
85,4,733.9,241.1,182.62,100.6,1,1,1.0
85,5,710.41,261.98,54.110000000000014,30.049999999999955,1,1,1.0
85,6,882.93,242.29,45.23000000000002,30.97,1,1,1.0
86,2,208.1,255.92,94.91,39.97999999999999,1,1,1.0
86,4,724.44,241.9,185.65999999999997,102.11999999999998,1,1,1.0
86,5,700.07,262.69,55.489999999999895,30.110000000000014,1,1,1.0
86,6,874.83,242.78,46.45999999999992,31.26000000000002,1,1,1.0
87,2,208.1,255.9,94.91,39.99999999999997,1,1,1.0
87,4,714.99,242.7,188.68999999999994,103.63,1,1,1.0
87,5,689.72,263.4,56.879999999999995,30.170000000000016,1,1,1.0
87,6,866.73,243.28,47.69999999999993,31.53,1,1,1.0
88,2,208.1,255.87,94.91,40.02999999999997,1,1,1.0
88,4,705.54,243.5,191.72000000000003,105.14999999999998,1,1,1.0
88,5,677.43,263.93,60.210000000000036,30.430000000000007,1,1,1.0
88,6,858.62,243.77,48.93999999999994,31.809999999999974,1,1,1.0
89,2,208.1,255.85,94.91,40.04999999999998,1,1,1.0
89,4,696.09,244.3,194.75,106.67000000000002,1,1,1.0
89,5,665.14,264.45,63.52999999999997,30.69999999999999,1,1,1.0
89,6,850.52,244.27,50.17000000000007,32.09,1,1,1.0
90,2,208.1,255.82,94.91,40.079999999999984,1,1,1.0
90,4,686.64,245.1,197.77999999999997,108.19000000000003,1,1,1.0
90,5,652.85,264.98,66.86000000000001,30.95999999999998,1,1,1.0
90,6,842.42,244.76,51.41000000000008,32.370000000000005,1,1,1.0
91,2,208.1,255.8,94.91,40.099999999999966,1,1,1.0
91,4,677.19,245.9,200.80999999999995,109.71000000000001,1,1,1.0
91,5,640.55,265.51,70.20000000000005,31.210000000000036,1,1,1.0
91,6,834.32,245.26,52.639999999999986,32.650000000000034,1,1,1.0
92,2,208.1,255.64,94.91,40.139999999999986,1,1,1.0
92,4,665.33,246.97,205.17999999999995,111.58000000000001,1,1,1.0
92,5,628.26,266.04,73.51999999999998,31.46999999999997,1,1,1.0
92,6,826.22,245.75,53.879999999999995,32.93000000000001,1,1,1.0
93,2,208.1,255.48,94.91,40.180000000000035,1,1,1.0
93,4,653.47,248.04,209.54999999999995,113.45000000000002,1,1,1.0
93,5,615.97,266.56,76.85000000000002,31.74000000000001,1,1,1.0
93,6,818.12,246.25,55.110000000000014,33.19999999999999,1,1,1.0
94,2,208.1,255.32,94.91,40.22000000000003,1,1,1.0
94,4,641.61,249.11,213.91999999999996,115.32,1,1,1.0
94,5,603.67,267.09,80.18000000000006,32.0,1,1,1.0
94,6,810.02,246.75,56.35000000000002,33.48000000000002,1,1,1.0
95,2,208.1,255.16,94.91,40.26000000000002,1,1,1.0
95,4,629.76,250.18,218.27999999999997,117.19999999999999,1,1,1.0
95,5,591.38,267.62,83.50999999999999,32.25999999999999,1,1,1.0
95,6,801.92,247.24,57.58000000000004,33.75999999999999,1,1,1.0
96,2,208.1,255.0,94.91,40.30000000000001,1,1,1.0
96,4,617.9,251.25,222.64999999999998,119.07,1,1,1.0
96,5,579.09,268.15,86.83999999999992,32.52000000000004,1,1,1.0
96,6,790.48,247.89,59.860000000000014,34.31,1,1,1.0
97,2,208.1,254.84,94.91,40.34,1,1,1.0
97,4,606.04,252.32,227.01999999999998,120.94,1,1,1.0
97,5,566.8,268.67,90.16000000000008,32.77999999999997,1,1,1.0
97,6,779.03,248.53,62.14999999999998,34.869999999999976,1,1,1.0
98,2,208.1,254.68,94.91,40.379999999999995,1,1,1.0
98,4,594.18,253.39,231.3900000000001,122.81,1,1,1.0
98,5,554.5,269.2,93.5,33.04000000000002,1,1,1.0
98,6,767.59,249.18,64.42999999999995,35.420000000000016,1,1,1.0
99,2,208.1,254.52,94.91,40.41999999999999,1,1,1.0
99,4,582.32,254.46,235.76,124.68999999999997,1,1,1.0
99,5,540.66,269.75,94.78000000000009,33.420000000000016,1,1,1.0
99,6,756.15,249.82,66.71000000000004,35.98000000000002,1,1,1.0
100,2,208.1,254.36,94.91,40.45999999999998,1,1,1.0
100,4,570.46,255.53,240.13,126.55999999999997,1,1,1.0
100,5,526.82,270.3,96.05999999999995,33.81,1,1,1.0
100,6,744.71,250.47,68.99000000000001,36.53,1,1,1.0
101,2,208.1,254.2,94.91,40.5,1,1,1.0
101,4,558.61,256.6,244.49,128.42999999999995,1,1,1.0
101,5,512.97,270.85,97.35000000000002,34.19,1,1,1.0
101,6,733.27,251.11,71.26999999999998,37.089999999999975,1,1,1.0
102,2,208.1,254.24,94.91,40.49000000000001,1,1,1.0
102,4,544.07,258.2,249.76,130.66000000000003,1,1,1.0
102,5,499.13,271.4,98.63,34.57000000000005,1,1,1.0
102,6,721.83,251.76,73.54999999999995,37.639999999999986,1,1,1.0
103,2,208.1,254.29,94.91,40.47,1,1,1.0
103,4,529.54,259.8,255.01999999999998,132.89999999999998,1,1,1.0
103,5,485.29,271.95,99.91000000000003,34.94999999999999,1,1,1.0
103,6,710.38,252.4,75.84000000000003,38.20000000000002,1,1,1.0
104,2,208.1,254.33,94.91,40.46000000000001,1,1,1.0
104,4,515.01,261.4,260.28,135.13,1,1,1.0
104,5,471.44,272.5,101.19999999999999,35.329999999999984,1,1,1.0
104,6,698.94,253.05,78.11999999999989,38.75,1,1,1.0
105,2,208.1,254.38,94.91,40.44,1,1,1.0
105,4,500.47,263.0,265.54999999999995,137.37,1,1,1.0
105,5,457.6,273.05,102.48000000000002,35.70999999999998,1,1,1.0
105,6,687.5,253.69,80.39999999999998,39.31,1,1,1.0
106,2,208.1,254.42,94.91,40.430000000000035,1,1,1.0
106,4,485.94,264.6,270.81,139.59999999999997,1,1,1.0
106,5,443.76,273.6,103.75999999999999,36.089999999999975,1,1,1.0
106,6,674.04,254.15,82.45000000000005,39.47,1,1,1.0
107,2,208.1,254.46,94.91,40.41999999999999,1,1,1.0
107,4,471.41,266.2,276.07,141.82999999999998,1,1,1.0
107,5,429.91,274.15,105.05000000000001,36.48000000000002,1,1,1.0
107,6,660.58,254.61,84.5,39.629999999999995,1,1,1.0
108,2,208.1,254.51,94.91,40.400000000000034,1,1,1.0
108,4,456.87,267.8,281.34000000000003,144.07,1,1,1.0
108,5,416.07,274.7,106.32999999999998,36.860000000000014,1,1,1.0
108,6,647.13,255.07,86.53999999999996,39.79000000000002,1,1,1.0
109,2,208.1,254.55,94.91,40.389999999999986,1,1,1.0
109,4,442.34,269.4,286.6000000000001,146.3,1,1,1.0
109,5,401.3,275.57,106.77999999999997,37.110000000000014,1,1,1.0
109,6,633.67,255.53,88.59000000000003,39.95000000000002,1,1,1.0
109,7,930.22,214.99,29.779999999999973,53.64999999999998,1,1,1.0
110,2,208.1,254.6,94.91,40.37000000000003,1,1,1.0
110,4,427.81,271.0,291.85999999999996,148.54000000000002,1,1,1.0
110,5,386.52,276.44,107.24000000000001,37.370000000000005,1,1,1.0
110,6,620.21,256.0,90.63999999999999,40.10000000000002,1,1,1.0
110,7,927.66,214.99,32.34000000000003,53.64999999999998,1,1,1.0
111,2,208.1,254.64,94.91,40.360000000000014,1,1,1.0
111,4,413.27,272.6,297.13,150.76999999999998,1,1,1.0
111,5,371.75,277.31,107.69,37.620000000000005,1,1,1.0
111,6,606.75,256.46,92.69000000000005,40.26000000000005,1,1,1.0
111,7,925.1,214.99,34.89999999999998,53.64999999999998,1,1,1.0
112,2,208.1,254.68,94.91,40.349999999999966,1,1,1.0
112,4,393.84,274.65,305.24000000000007,153.89000000000004,1,1,1.0
112,5,356.97,278.18,108.14999999999998,37.870000000000005,1,1,1.0
112,6,593.3,256.92,94.73000000000002,40.41999999999996,1,1,1.0
112,7,920.47,214.99,39.52999999999997,53.64999999999998,1,1,1.0
113,2,208.1,254.73,94.91,40.33000000000001,1,1,1.0
113,4,374.4,276.7,313.36,157.01,1,1,1.0
113,5,342.2,279.05,108.60000000000002,38.129999999999995,1,1,1.0
113,6,579.84,257.38,96.77999999999997,40.579999999999984,1,1,1.0
113,7,915.83,214.99,44.16999999999996,53.64999999999998,1,1,1.0
114,2,208.1,254.77,94.91,40.319999999999965,1,1,1.0
114,4,354.96,278.75,321.4800000000001,160.13,1,1,1.0
114,5,327.42,279.92,109.06,38.379999999999995,1,1,1.0
114,6,566.38,257.84,98.83000000000004,40.74000000000001,1,1,1.0
114,7,911.2,214.99,48.799999999999955,53.64999999999998,1,1,1.0
115,2,208.1,254.82,94.91,40.30000000000001,1,1,1.0
115,4,335.52,280.8,329.6,163.26,1,1,1.0
115,5,312.65,280.79,109.51000000000005,38.639999999999986,1,1,1.0
115,6,552.92,258.3,100.88,40.89999999999998,1,1,1.0
115,7,906.1,214.99,53.89999999999998,54.639999999999986,1,1,1.0
116,2,208.1,254.86,94.91,40.289999999999964,1,1,1.0
116,4,316.09,282.85,337.71,166.38,1,1,1.0
116,5,297.87,281.66,109.96999999999997,38.889999999999986,1,1,1.0
116,6,538.19,259.11,102.13999999999999,41.129999999999995,1,1,1.0
116,7,901.0,214.99,59.0,55.629999999999995,1,1,1.0
117,2,208.1,254.9,94.91,40.28,1,1,1.0
117,4,296.65,284.9,345.83000000000004,169.5,1,1,1.0
117,5,283.1,282.53,110.41999999999996,39.150000000000034,1,1,1.0
117,6,523.45,259.92,103.40999999999997,41.349999999999966,1,1,1.0
117,7,895.9,214.99,64.10000000000002,56.620000000000005,1,1,1.0
118,2,208.1,254.95,94.91,40.25999999999999,1,1,1.0
118,4,277.21,286.95,353.95,172.62,1,1,1.0
118,5,268.32,283.4,110.88,39.400000000000034,1,1,1.0
118,6,508.72,260.73,104.66999999999996,41.579999999999984,1,1,1.0
118,7,890.8,214.99,69.20000000000005,57.610000000000014,1,1,1.0
119,2,208.1,254.99,94.91,40.25,1,1,1.0
119,4,257.78,289.0,362.06000000000006,175.74,1,1,1.0
119,5,251.43,284.62,112.29000000000002,39.879999999999995,1,1,1.0
119,6,493.98,261.54,105.93999999999994,41.799999999999955,1,1,1.0
119,7,885.58,215.87,70.81999999999994,58.21999999999997,1,1,1.0
120,2,208.1,255.04,94.91,40.22999999999999,1,1,1.0
120,4,238.34,291.05,370.17999999999995,178.86,1,1,1.0
120,5,234.53,285.84,113.71000000000001,40.360000000000014,1,1,1.0
120,6,479.24,262.35,107.21000000000004,42.02999999999997,1,1,1.0
120,7,880.35,216.75,72.44999999999993,58.839999999999975,1,1,1.0
121,2,208.1,255.08,94.91,40.22,1,1,1.0
121,4,218.9,293.1,378.30000000000007,181.97999999999996,1,1,1.0
121,5,217.64,287.06,115.12,40.85000000000002,1,1,1.0
121,6,464.51,263.16,108.47000000000003,42.25999999999999,1,1,1.0
121,7,875.13,217.62,74.07000000000005,59.45999999999998,1,1,1.0
122,2,208.1,255.12,94.91,40.20999999999998,1,1,1.0
122,4,197.15,295.6,386.23,185.97999999999996,1,1,1.0
122,5,200.75,288.28,116.52999999999997,41.33000000000004,1,1,1.0
122,6,449.77,263.97,109.74000000000001,42.47999999999996,1,1,1.0
122,7,869.91,218.5,75.69000000000005,60.06999999999999,1,1,1.0
123,2,208.1,255.17,94.91,40.190000000000026,1,1,1.0
123,4,175.39,298.1,394.16999999999996,189.96999999999997,1,1,1.0
123,5,183.85,289.5,117.95000000000002,41.81,1,1,1.0
123,6,435.04,264.78,110.99999999999994,42.710000000000036,1,1,1.0
123,7,863.44,218.62,77.43999999999994,60.19999999999999,1,1,1.0
124,2,208.1,255.21,94.91,40.17999999999998,1,1,1.0
124,4,153.64,300.6,402.1,193.95999999999998,1,1,1.0
124,5,166.96,290.72,119.35999999999999,42.289999999999964,1,1,1.0
124,6,420.3,265.59,112.27000000000004,42.94,1,1,1.0
124,7,856.97,218.75,79.17999999999995,60.31999999999999,1,1,1.0
125,2,208.1,255.26,94.91,40.160000000000025,1,1,1.0
125,4,131.88,303.1,410.03999999999996,197.95,1,1,1.0
125,5,150.06,291.94,120.77999999999997,42.78000000000003,1,1,1.0
125,6,405.56,266.4,113.54000000000002,43.160000000000025,1,1,1.0
125,7,850.5,218.88,80.92999999999995,60.44,1,1,1.0
126,2,208.1,255.3,94.91,40.14999999999998,1,1,1.0
126,4,110.13,305.6,417.97,201.94,1,1,1.0
126,5,133.17,293.16,122.19000000000003,43.25999999999999,1,1,1.0
126,6,390.25,267.44,114.39999999999998,43.73000000000002,1,1,1.0
126,7,844.04,219.0,82.66000000000008,60.56999999999999,1,1,1.0
127,2,208.1,255.34,94.91,40.140000000000015,1,1,1.0
127,4,88.37,308.1,425.90999999999997,205.92999999999995,1,1,1.0
127,5,116.27,294.38,123.61,43.74000000000001,1,1,1.0
127,6,374.94,268.48,115.25999999999999,44.31,1,1,1.0
127,7,838.07,219.5,83.40999999999997,60.81,1,1,1.0
128,2,208.1,255.39,94.91,40.120000000000005,1,1,1.0
128,4,66.62,310.6,433.84,209.92999999999995,1,1,1.0
128,5,99.38,295.6,125.02000000000001,44.21999999999997,1,1,1.0
128,6,359.63,269.52,116.12,44.879999999999995,1,1,1.0
128,7,832.1,220.0,84.16999999999996,61.06,1,1,1.0
129,2,208.1,255.43,94.91,40.110000000000014,1,1,1.0
129,4,44.86,313.1,441.78,213.91999999999996,1,1,1.0
129,5,80.64,297.3,125.92999999999999,43.94,1,1,1.0
129,6,344.32,270.56,116.98000000000002,45.44999999999999,1,1,1.0
129,7,826.12,220.5,84.92999999999995,61.30000000000001,1,1,1.0
130,2,208.1,255.48,94.91,40.09,1,1,1.0
130,4,23.1,315.6,449.71999999999997,217.90999999999997,1,1,1.0
130,5,61.91,299.0,126.83000000000001,43.660000000000025,1,1,1.0
130,6,329.01,271.6,117.84000000000003,46.01999999999998,1,1,1.0
130,7,820.15,221.0,85.68000000000006,61.55000000000001,1,1,1.0
131,2,208.1,255.52,94.91,40.08000000000001,1,1,1.0
131,4,1.35,318.1,457.65,221.89999999999998,1,1,1.0
131,5,43.17,300.71,127.74,43.370000000000005,1,1,1.0
131,6,313.69,272.64,118.70999999999998,46.59000000000003,1,1,1.0
131,7,814.18,221.5,86.44000000000005,61.80000000000001,1,1,1.0
132,2,208.1,255.56,94.91,40.06999999999999,1,1,1.0
132,4,1.35,321.22,438.57,218.77999999999997,1,1,1.0
132,5,24.44,302.41,128.64000000000001,43.079999999999984,1,1,1.0
132,6,298.38,273.68,119.57,47.15999999999997,1,1,1.0
132,7,808.21,222.0,87.18999999999994,62.04000000000002,1,1,1.0
133,2,208.1,255.61,94.91,40.05000000000001,1,1,1.0
133,4,1.35,324.34,419.48999999999995,215.66000000000003,1,1,1.0
133,5,5.7,304.11,129.55,42.80000000000001,1,1,1.0
133,6,283.07,274.72,120.43,47.73999999999995,1,1,1.0
133,7,801.08,222.5,88.51999999999998,62.04000000000002,1,1,1.0
134,2,208.1,255.65,94.91,40.03999999999999,1,1,1.0
134,4,1.35,327.46,400.40999999999997,212.54000000000002,1,1,1.0
134,5,1.9,305.81,115.52,42.51999999999998,1,1,1.0
134,6,267.76,275.76,121.29000000000002,48.31,1,1,1.0
134,7,793.95,223.0,89.84999999999991,62.04000000000002,1,1,1.0
135,2,208.1,255.7,94.91,40.02000000000004,1,1,1.0
135,4,1.35,330.58,381.33,209.42000000000002,1,1,1.0
135,5,1.3,307.52,98.29,42.23000000000002,1,1,1.0
135,6,252.45,276.8,122.15000000000003,48.879999999999995,1,1,1.0
135,7,786.82,223.5,91.17999999999995,62.04000000000002,1,1,1.0
136,2,208.1,255.74,94.91,40.00999999999999,1,1,1.0
136,4,1.35,333.7,362.25,206.3,1,1,1.0
136,5,0.87,309.22,80.89,41.94,1,1,1.0
136,6,235.6,277.78,123.58000000000001,49.420000000000016,1,1,1.0
136,7,779.69,224.0,92.50999999999999,62.02999999999997,1,1,1.0
136,8,697.18,518.71,117.13,20.809999999999945,1,1,1.0
